source,target,weight,phase,type,sync_component
11_1335823200,3_1335823200,25.0,1335823200,sync,-1
3_1335823200,8_1335823200,91.0,1335823200,sync,-1
4_1335823200,8_1335823200,28.0,1335823200,sync,-1
10_1335823200,5_1335823200,155.0,1335823200,sync,-1
11_1335823200,5_1335823200,39.0,1335823200,sync,-1
5_1335823200,8_1335823200,184.0,1335823200,sync,-1
10_1335823200,8_1335823200,130.0,1335823200,sync,-1
10_1335823200,11_1335823200,22.0,1335823200,sync,-1
11_1335823200,21_1335823200,9.0,1335823200,sync,-1
0_1367359200,14_1367359200,191.0,1367359200,sync,-1
0_1367359200,18_1367359200,59.0,1367359200,sync,-1
0_1367359200,5_1367359200,87.0,1367359200,sync,-1
0_1367359200,4_1367359200,96.0,1367359200,sync,-1
0_1367359200,7_1367359200,95.0,1367359200,sync,-1
0_1367359200,78_1367359200,196.0,1367359200,sync,-1
0_1367359200,13_1367359200,64.0,1367359200,sync,-1
4_1367359200,78_1367359200,85.0,1367359200,sync,-1
4_1367359200,7_1367359200,84.0,1367359200,sync,-1
4_1367359200,5_1367359200,99.0,1367359200,sync,-1
14_1367359200,4_1367359200,105.0,1367359200,sync,-1
4_1367359200,69_1367359200,17.0,1367359200,sync,-1
13_1367359200,4_1367359200,45.0,1367359200,sync,-1
18_1367359200,4_1367359200,20.0,1367359200,sync,-1
5_1367359200,78_1367359200,138.0,1367359200,sync,-1
13_1367359200,5_1367359200,51.0,1367359200,sync,-1
18_1367359200,5_1367359200,37.0,1367359200,sync,-1
5_1367359200,7_1367359200,82.0,1367359200,sync,-1
14_1367359200,5_1367359200,92.0,1367359200,sync,-1
5_1367359200,94_1367359200,17.0,1367359200,sync,-1
78_1367359200,7_1367359200,62.0,1367359200,sync,-1
14_1367359200,7_1367359200,96.0,1367359200,sync,-1
13_1367359200,7_1367359200,47.0,1367359200,sync,-1
7_1367359200,9_1367359200,21.0,1367359200,sync,-1
18_1367359200,7_1367359200,34.0,1367359200,sync,-1
13_1367359200,14_1367359200,116.0,1367359200,sync,-1
13_1367359200,78_1367359200,96.0,1367359200,sync,-1
13_1367359200,18_1367359200,22.0,1367359200,sync,-1
14_1367359200,78_1367359200,219.0,1367359200,sync,-1
14_1367359200,18_1367359200,65.0,1367359200,sync,-1
14_1367359200,69_1367359200,37.0,1367359200,sync,-1
18_1367359200,78_1367359200,49.0,1367359200,sync,-1
0_1398895200,24_1398895200,43.0,1398895200,sync,-1
0_1398895200,5_1398895200,147.0,1398895200,sync,-1
0_1398895200,22_1398895200,218.0,1398895200,sync,-1
0_1398895200,7_1398895200,114.0,1398895200,sync,-1
0_1398895200,9_1398895200,143.0,1398895200,sync,-1
0_1398895200,52_1398895200,55.0,1398895200,sync,-1
1_1398895200,5_1398895200,136.0,1398895200,sync,-1
22_1398895200,3_1398895200,169.0,1398895200,sync,-1
3_1398895200,9_1398895200,120.0,1398895200,sync,-1
22_1398895200,5_1398895200,384.0,1398895200,sync,-1
5_1398895200,7_1398895200,373.0,1398895200,sync,-1
5_1398895200,9_1398895200,247.0,1398895200,sync,-1
52_1398895200,5_1398895200,61.0,1398895200,sync,-1
7_1398895200,9_1398895200,209.0,1398895200,sync,-1
22_1398895200,7_1398895200,269.0,1398895200,sync,-1
52_1398895200,7_1398895200,55.0,1398895200,sync,-1
22_1398895200,9_1398895200,705.0,1398895200,sync,-1
22_1398895200,52_1398895200,177.0,1398895200,sync,-1
0_1430431200,1_1430431200,244.0,1430431200,sync,-1
0_1430431200,2_1430431200,223.0,1430431200,sync,-1
0_1430431200,3_1430431200,511.0,1430431200,sync,-1
0_1430431200,13_1430431200,156.0,1430431200,sync,-1
0_1430431200,6_1430431200,211.0,1430431200,sync,-1
0_1430431200,7_1430431200,281.0,1430431200,sync,-1
0_1430431200,8_1430431200,377.0,1430431200,sync,-1
0_1430431200,10_1430431200,183.0,1430431200,sync,-1
0_1430431200,4_1430431200,168.0,1430431200,sync,-1
0_1430431200,14_1430431200,178.0,1430431200,sync,-1
1_1430431200,3_1430431200,120.0,1430431200,sync,-1
1_1430431200,8_1430431200,152.0,1430431200,sync,-1
10_1430431200,1_1430431200,57.0,1430431200,sync,-1
1_1430431200,2_1430431200,46.0,1430431200,sync,-1
1_1430431200,6_1430431200,60.0,1430431200,sync,-1
2_1430431200,3_1430431200,117.0,1430431200,sync,-1
13_1430431200,2_1430431200,50.0,1430431200,sync,-1
2_1430431200,7_1430431200,69.0,1430431200,sync,-1
14_1430431200,2_1430431200,52.0,1430431200,sync,-1
2_1430431200,6_1430431200,58.0,1430431200,sync,-1
3_1430431200,8_1430431200,174.0,1430431200,sync,-1
14_1430431200,3_1430431200,123.0,1430431200,sync,-1
3_1430431200,7_1430431200,163.0,1430431200,sync,-1
10_1430431200,3_1430431200,124.0,1430431200,sync,-1
3_1430431200,6_1430431200,140.0,1430431200,sync,-1
4_1430431200,7_1430431200,62.0,1430431200,sync,-1
14_1430431200,4_1430431200,39.0,1430431200,sync,-1
4_1430431200,6_1430431200,50.0,1430431200,sync,-1
6_1430431200,8_1430431200,91.0,1430431200,sync,-1
6_1430431200,7_1430431200,68.0,1430431200,sync,-1
14_1430431200,6_1430431200,50.0,1430431200,sync,-1
7_1430431200,8_1430431200,85.0,1430431200,sync,-1
14_1430431200,7_1430431200,61.0,1430431200,sync,-1
14_1430431200,8_1430431200,67.0,1430431200,sync,-1
10_1430431200,8_1430431200,78.0,1430431200,sync,-1
0_1462053600,2_1462053600,21.0,1462053600,sync,-1
0_1462053600,3_1462053600,92.0,1462053600,sync,-1
0_1462053600,6_1462053600,61.0,1462053600,sync,-1
0_1462053600,7_1462053600,33.0,1462053600,sync,-1
0_1462053600,16_1462053600,65.0,1462053600,sync,-1
1_1462053600,3_1462053600,88.0,1462053600,sync,-1
15_1462053600,1_1462053600,29.0,1462053600,sync,-1
1_1462053600,9_1462053600,50.0,1462053600,sync,-1
2_1462053600,3_1462053600,125.0,1462053600,sync,-1
2_1462053600,6_1462053600,94.0,1462053600,sync,-1
10_1462053600,2_1462053600,48.0,1462053600,sync,-1
12_1462053600,2_1462053600,75.0,1462053600,sync,-1
3_1462053600,7_1462053600,157.0,1462053600,sync,-1
3_1462053600,9_1462053600,285.0,1462053600,sync,-1
3_1462053600,6_1462053600,316.0,1462053600,sync,-1
15_1462053600,3_1462053600,196.0,1462053600,sync,-1
16_1462053600,3_1462053600,370.0,1462053600,sync,-1
10_1462053600,3_1462053600,189.0,1462053600,sync,-1
25_1462053600,3_1462053600,181.0,1462053600,sync,-1
12_1462053600,3_1462053600,319.0,1462053600,sync,-1
6_1462053600,7_1462053600,102.0,1462053600,sync,-1
6_1462053600,9_1462053600,126.0,1462053600,sync,-1
15_1462053600,6_1462053600,88.0,1462053600,sync,-1
16_1462053600,6_1462053600,171.0,1462053600,sync,-1
10_1462053600,6_1462053600,79.0,1462053600,sync,-1
12_1462053600,6_1462053600,142.0,1462053600,sync,-1
25_1462053600,6_1462053600,79.0,1462053600,sync,-1
16_1462053600,7_1462053600,65.0,1462053600,sync,-1
15_1462053600,7_1462053600,52.0,1462053600,sync,-1
10_1462053600,7_1462053600,41.0,1462053600,sync,-1
12_1462053600,7_1462053600,85.0,1462053600,sync,-1
7_1462053600,9_1462053600,60.0,1462053600,sync,-1
25_1462053600,7_1462053600,43.0,1462053600,sync,-1
12_1462053600,9_1462053600,135.0,1462053600,sync,-1
15_1462053600,9_1462053600,96.0,1462053600,sync,-1
16_1462053600,9_1462053600,179.0,1462053600,sync,-1
10_1462053600,9_1462053600,104.0,1462053600,sync,-1
25_1462053600,9_1462053600,71.0,1462053600,sync,-1
10_1462053600,16_1462053600,126.0,1462053600,sync,-1
10_1462053600,12_1462053600,137.0,1462053600,sync,-1
10_1462053600,25_1462053600,49.0,1462053600,sync,-1
10_1462053600,15_1462053600,62.0,1462053600,sync,-1
12_1462053600,16_1462053600,221.0,1462053600,sync,-1
12_1462053600,15_1462053600,92.0,1462053600,sync,-1
12_1462053600,25_1462053600,57.0,1462053600,sync,-1
15_1462053600,16_1462053600,147.0,1462053600,sync,-1
15_1462053600,25_1462053600,69.0,1462053600,sync,-1
16_1462053600,25_1462053600,89.0,1462053600,sync,-1
13_1493589600,1_1493589600,93.0,1493589600,sync,-1
1_1493589600,3_1493589600,206.0,1493589600,sync,-1
1_1493589600,22_1493589600,161.0,1493589600,sync,-1
155_1493589600,1_1493589600,168.0,1493589600,sync,-1
114_1493589600,1_1493589600,395.0,1493589600,sync,-1
1_1493589600,9_1493589600,85.0,1493589600,sync,-1
10_1493589600,1_1493589600,90.0,1493589600,sync,-1
18_1493589600,1_1493589600,78.0,1493589600,sync,-1
1_1493589600,24_1493589600,79.0,1493589600,sync,-1
1_1493589600,37_1493589600,215.0,1493589600,sync,-1
14_1493589600,1_1493589600,77.0,1493589600,sync,-1
21_1493589600,2_1493589600,11.0,1493589600,sync,-1
18_1493589600,2_1493589600,24.0,1493589600,sync,-1
273_1493589600,2_1493589600,29.0,1493589600,sync,-1
2_1493589600,9_1493589600,45.0,1493589600,sync,-1
10_1493589600,2_1493589600,46.0,1493589600,sync,-1
22_1493589600,3_1493589600,94.0,1493589600,sync,-1
14_1493589600,3_1493589600,47.0,1493589600,sync,-1
114_1493589600,3_1493589600,188.0,1493589600,sync,-1
18_1493589600,3_1493589600,63.0,1493589600,sync,-1
3_1493589600,9_1493589600,53.0,1493589600,sync,-1
37_1493589600,3_1493589600,90.0,1493589600,sync,-1
10_1493589600,3_1493589600,38.0,1493589600,sync,-1
155_1493589600,3_1493589600,48.0,1493589600,sync,-1
18_1493589600,9_1493589600,69.0,1493589600,sync,-1
273_1493589600,9_1493589600,172.0,1493589600,sync,-1
22_1493589600,9_1493589600,34.0,1493589600,sync,-1
24_1493589600,9_1493589600,80.0,1493589600,sync,-1
21_1493589600,9_1493589600,28.0,1493589600,sync,-1
37_1493589600,9_1493589600,41.0,1493589600,sync,-1
10_1493589600,22_1493589600,54.0,1493589600,sync,-1
10_1493589600,114_1493589600,78.0,1493589600,sync,-1
10_1493589600,18_1493589600,50.0,1493589600,sync,-1
10_1493589600,37_1493589600,39.0,1493589600,sync,-1
10_1493589600,24_1493589600,22.0,1493589600,sync,-1
10_1493589600,20_1493589600,21.0,1493589600,sync,-1
114_1493589600,13_1493589600,70.0,1493589600,sync,-1
13_1493589600,18_1493589600,32.0,1493589600,sync,-1
13_1493589600,273_1493589600,27.0,1493589600,sync,-1
13_1493589600,37_1493589600,43.0,1493589600,sync,-1
13_1493589600,21_1493589600,21.0,1493589600,sync,-1
114_1493589600,14_1493589600,81.0,1493589600,sync,-1
14_1493589600,20_1493589600,16.0,1493589600,sync,-1
114_1493589600,18_1493589600,107.0,1493589600,sync,-1
18_1493589600,22_1493589600,39.0,1493589600,sync,-1
18_1493589600,37_1493589600,49.0,1493589600,sync,-1
155_1493589600,18_1493589600,40.0,1493589600,sync,-1
18_1493589600,35_1493589600,18.0,1493589600,sync,-1
18_1493589600,24_1493589600,28.0,1493589600,sync,-1
20_1493589600,22_1493589600,37.0,1493589600,sync,-1
114_1493589600,20_1493589600,58.0,1493589600,sync,-1
21_1493589600,24_1493589600,18.0,1493589600,sync,-1
21_1493589600,273_1493589600,39.0,1493589600,sync,-1
155_1493589600,22_1493589600,41.0,1493589600,sync,-1
114_1493589600,22_1493589600,148.0,1493589600,sync,-1
22_1493589600,24_1493589600,43.0,1493589600,sync,-1
22_1493589600,37_1493589600,99.0,1493589600,sync,-1
24_1493589600,273_1493589600,54.0,1493589600,sync,-1
155_1493589600,24_1493589600,31.0,1493589600,sync,-1
155_1493589600,37_1493589600,57.0,1493589600,sync,-1
114_1493589600,37_1493589600,170.0,1493589600,sync,-1
114_1493589600,155_1493589600,182.0,1493589600,sync,-1
155_1493589600,273_1493589600,38.0,1493589600,sync,-1
2_1525125600,6_1525125600,41.0,1525125600,sync,-1
2_1525125600,8_1525125600,56.0,1525125600,sync,-1
2_1525125600,4_1525125600,26.0,1525125600,sync,-1
21_1525125600,2_1525125600,148.0,1525125600,sync,-1
2_1525125600,567_1525125600,16.0,1525125600,sync,-1
18_1525125600,2_1525125600,32.0,1525125600,sync,-1
3_1525125600,6_1525125600,213.0,1525125600,sync,-1
3_1525125600,46_1525125600,72.0,1525125600,sync,-1
3_1525125600,8_1525125600,367.0,1525125600,sync,-1
3_1525125600,4_1525125600,102.0,1525125600,sync,-1
3_1525125600,567_1525125600,79.0,1525125600,sync,-1
25_1525125600,3_1525125600,55.0,1525125600,sync,-1
12_1525125600,3_1525125600,59.0,1525125600,sync,-1
16_1525125600,3_1525125600,96.0,1525125600,sync,-1
13_1525125600,3_1525125600,57.0,1525125600,sync,-1
4_1525125600,6_1525125600,92.0,1525125600,sync,-1
4_1525125600,8_1525125600,103.0,1525125600,sync,-1
25_1525125600,4_1525125600,31.0,1525125600,sync,-1
18_1525125600,4_1525125600,24.0,1525125600,sync,-1
12_1525125600,4_1525125600,31.0,1525125600,sync,-1
4_1525125600,567_1525125600,29.0,1525125600,sync,-1
14_1525125600,4_1525125600,32.0,1525125600,sync,-1
21_1525125600,4_1525125600,32.0,1525125600,sync,-1
6_1525125600,8_1525125600,236.0,1525125600,sync,-1
25_1525125600,6_1525125600,55.0,1525125600,sync,-1
46_1525125600,6_1525125600,49.0,1525125600,sync,-1
13_1525125600,6_1525125600,39.0,1525125600,sync,-1
567_1525125600,6_1525125600,53.0,1525125600,sync,-1
21_1525125600,6_1525125600,44.0,1525125600,sync,-1
46_1525125600,8_1525125600,91.0,1525125600,sync,-1
25_1525125600,8_1525125600,83.0,1525125600,sync,-1
12_1525125600,8_1525125600,59.0,1525125600,sync,-1
567_1525125600,8_1525125600,97.0,1525125600,sync,-1
16_1525125600,8_1525125600,64.0,1525125600,sync,-1
12_1525125600,46_1525125600,14.0,1525125600,sync,-1
12_1525125600,567_1525125600,17.0,1525125600,sync,-1
12_1525125600,16_1525125600,20.0,1525125600,sync,-1
12_1525125600,18_1525125600,14.0,1525125600,sync,-1
13_1525125600,14_1525125600,17.0,1525125600,sync,-1
13_1525125600,21_1525125600,64.0,1525125600,sync,-1
13_1525125600,45_1525125600,17.0,1525125600,sync,-1
14_1525125600,21_1525125600,34.0,1525125600,sync,-1
14_1525125600,45_1525125600,16.0,1525125600,sync,-1
16_1525125600,46_1525125600,18.0,1525125600,sync,-1
16_1525125600,567_1525125600,34.0,1525125600,sync,-1
18_1525125600,46_1525125600,13.0,1525125600,sync,-1
18_1525125600,21_1525125600,69.0,1525125600,sync,-1
150_1525125600,21_1525125600,20.0,1525125600,sync,-1
25_1525125600,33_1525125600,11.0,1525125600,sync,-1
46_1525125600,567_1525125600,22.0,1525125600,sync,-1
0_1556661600,4_1556661600,7.0,1556661600,sync,-1
0_1556661600,9_1556661600,22.0,1556661600,sync,-1
0_1556661600,22_1556661600,14.0,1556661600,sync,-1
1_1556661600,6_1556661600,36.0,1556661600,sync,-1
12_1556661600,1_1556661600,33.0,1556661600,sync,-1
1_1556661600,5_1556661600,144.0,1556661600,sync,-1
1_1556661600,20_1556661600,23.0,1556661600,sync,-1
1_1556661600,2_1556661600,65.0,1556661600,sync,-1
1_1556661600,9_1556661600,18.0,1556661600,sync,-1
1_1556661600,26_1556661600,22.0,1556661600,sync,-1
1_1556661600,22_1556661600,30.0,1556661600,sync,-1
2_1556661600,6_1556661600,31.0,1556661600,sync,-1
2_1556661600,5_1556661600,107.0,1556661600,sync,-1
2_1556661600,9_1556661600,17.0,1556661600,sync,-1
12_1556661600,2_1556661600,31.0,1556661600,sync,-1
10_1556661600,2_1556661600,16.0,1556661600,sync,-1
20_1556661600,2_1556661600,20.0,1556661600,sync,-1
22_1556661600,2_1556661600,38.0,1556661600,sync,-1
17_1556661600,2_1556661600,25.0,1556661600,sync,-1
26_1556661600,2_1556661600,20.0,1556661600,sync,-1
4_1556661600,5_1556661600,28.0,1556661600,sync,-1
10_1556661600,5_1556661600,29.0,1556661600,sync,-1
12_1556661600,5_1556661600,80.0,1556661600,sync,-1
5_1556661600,6_1556661600,98.0,1556661600,sync,-1
22_1556661600,5_1556661600,60.0,1556661600,sync,-1
20_1556661600,5_1556661600,73.0,1556661600,sync,-1
5_1556661600,9_1556661600,45.0,1556661600,sync,-1
31_1556661600,5_1556661600,29.0,1556661600,sync,-1
17_1556661600,5_1556661600,39.0,1556661600,sync,-1
39_1556661600,5_1556661600,50.0,1556661600,sync,-1
26_1556661600,5_1556661600,60.0,1556661600,sync,-1
12_1556661600,6_1556661600,16.0,1556661600,sync,-1
20_1556661600,6_1556661600,19.0,1556661600,sync,-1
22_1556661600,6_1556661600,18.0,1556661600,sync,-1
10_1556661600,9_1556661600,54.0,1556661600,sync,-1
16_1556661600,9_1556661600,95.0,1556661600,sync,-1
22_1556661600,9_1556661600,76.0,1556661600,sync,-1
17_1556661600,9_1556661600,22.0,1556661600,sync,-1
10_1556661600,22_1556661600,19.0,1556661600,sync,-1
10_1556661600,16_1556661600,13.0,1556661600,sync,-1
10_1556661600,17_1556661600,15.0,1556661600,sync,-1
12_1556661600,17_1556661600,21.0,1556661600,sync,-1
12_1556661600,20_1556661600,15.0,1556661600,sync,-1
12_1556661600,22_1556661600,21.0,1556661600,sync,-1
12_1556661600,26_1556661600,14.0,1556661600,sync,-1
14_1556661600,17_1556661600,8.0,1556661600,sync,-1
16_1556661600,17_1556661600,24.0,1556661600,sync,-1
17_1556661600,22_1556661600,33.0,1556661600,sync,-1
17_1556661600,31_1556661600,10.0,1556661600,sync,-1
17_1556661600,18_1556661600,10.0,1556661600,sync,-1
22_1556661600,31_1556661600,18.0,1556661600,sync,-1
26_1556661600,39_1556661600,10.0,1556661600,sync,-1
1_1588284000,5_1588284000,35.0,1588284000,sync,-1
1_1588284000,7_1588284000,12.0,1588284000,sync,-1
14_1588284000,1_1588284000,8.0,1588284000,sync,-1
1_1588284000,6_1588284000,11.0,1588284000,sync,-1
1_1588284000,4_1588284000,13.0,1588284000,sync,-1
18_1588284000,2_1588284000,45.0,1588284000,sync,-1
14_1588284000,2_1588284000,20.0,1588284000,sync,-1
2_1588284000,5_1588284000,47.0,1588284000,sync,-1
20_1588284000,2_1588284000,14.0,1588284000,sync,-1
16_1588284000,2_1588284000,9.0,1588284000,sync,-1
17_1588284000,2_1588284000,14.0,1588284000,sync,-1
28_1588284000,2_1588284000,10.0,1588284000,sync,-1
2_1588284000,7_1588284000,10.0,1588284000,sync,-1
23_1588284000,3_1588284000,5.0,1588284000,sync,-1
20_1588284000,4_1588284000,7.0,1588284000,sync,-1
5_1588284000,7_1588284000,28.0,1588284000,sync,-1
16_1588284000,5_1588284000,25.0,1588284000,sync,-1
17_1588284000,5_1588284000,44.0,1588284000,sync,-1
18_1588284000,5_1588284000,97.0,1588284000,sync,-1
28_1588284000,5_1588284000,20.0,1588284000,sync,-1
14_1588284000,5_1588284000,51.0,1588284000,sync,-1
23_1588284000,5_1588284000,20.0,1588284000,sync,-1
57_1588284000,5_1588284000,28.0,1588284000,sync,-1
6_1588284000,7_1588284000,21.0,1588284000,sync,-1
11_1588284000,7_1588284000,16.0,1588284000,sync,-1
17_1588284000,7_1588284000,33.0,1588284000,sync,-1
14_1588284000,7_1588284000,21.0,1588284000,sync,-1
23_1588284000,7_1588284000,23.0,1588284000,sync,-1
7_1588284000,8_1588284000,19.0,1588284000,sync,-1
7_1588284000,9_1588284000,54.0,1588284000,sync,-1
57_1588284000,7_1588284000,11.0,1588284000,sync,-1
8_1588284000,9_1588284000,7.0,1588284000,sync,-1
11_1588284000,8_1588284000,6.0,1588284000,sync,-1
23_1588284000,8_1588284000,5.0,1588284000,sync,-1
10_1588284000,20_1588284000,8.0,1588284000,sync,-1
11_1588284000,20_1588284000,5.0,1588284000,sync,-1
14_1588284000,16_1588284000,13.0,1588284000,sync,-1
14_1588284000,18_1588284000,28.0,1588284000,sync,-1
14_1588284000,17_1588284000,16.0,1588284000,sync,-1
14_1588284000,23_1588284000,12.0,1588284000,sync,-1
16_1588284000,17_1588284000,11.0,1588284000,sync,-1
16_1588284000,18_1588284000,21.0,1588284000,sync,-1
17_1588284000,18_1588284000,28.0,1588284000,sync,-1
17_1588284000,23_1588284000,16.0,1588284000,sync,-1
17_1588284000,57_1588284000,11.0,1588284000,sync,-1
18_1588284000,23_1588284000,21.0,1588284000,sync,-1
18_1588284000,28_1588284000,16.0,1588284000,sync,-1
0_1619820000,2_1619820000,18.0,1619820000,sync,-1
0_1619820000,7_1619820000,12.0,1619820000,sync,-1
0_1619820000,16_1619820000,8.0,1619820000,sync,-1
0_1619820000,17_1619820000,5.0,1619820000,sync,-1
0_1619820000,123_1619820000,17.0,1619820000,sync,-1
0_1619820000,31_1619820000,5.0,1619820000,sync,-1
2_1619820000,7_1619820000,8.0,1619820000,sync,-1
123_1619820000,2_1619820000,5.0,1619820000,sync,-1
17_1619820000,7_1619820000,8.0,1619820000,sync,-1
50_1619820000,7_1619820000,4.0,1619820000,sync,-1
7_1619820000,92_1619820000,10.0,1619820000,sync,-1
205_1619820000,7_1619820000,3.0,1619820000,sync,-1
127_1619820000,17_1619820000,4.0,1619820000,sync,-1
17_1619820000,75_1619820000,4.0,1619820000,sync,-1
103_1619820000,17_1619820000,3.0,1619820000,sync,-1
75_1619820000,97_1619820000,3.0,1619820000,sync,-1
1_1272664800,2_1304200800,0.2222222222222222,1272664800,diac,0
3_1272664800,3_1304200800,0.13855421686746988,1272664800,diac,1
2_1304200800,3_1335823200,0.2508250825082508,1304200800,diac,0
3_1304200800,2_1335823200,0.2772585669781931,1304200800,diac,1
8_1304200800,10_1335823200,0.11784511784511785,1304200800,diac,2
62_1304200800,0_1335823200,0.13636363636363635,1304200800,diac,3
2_1335823200,4_1367359200,0.3070362473347548,1335823200,diac,1
3_1335823200,7_1367359200,0.32051282051282054,1335823200,diac,0
11_1335823200,19_1367359200,0.11724137931034483,1335823200,diac,4
4_1367359200,5_1398895200,0.2689075630252101,1367359200,diac,1
7_1367359200,0_1398895200,0.38478747203579416,1367359200,diac,0
78_1367359200,9_1398895200,0.10725075528700906,1367359200,diac,5
45_1367359200,18_1398895200,0.14012738853503184,1367359200,diac,6
19_1367359200,1_1398895200,0.2247191011235955,1367359200,diac,4
0_1398895200,1_1430431200,0.46846846846846846,1398895200,diac,0
1_1398895200,10_1430431200,0.289198606271777,1398895200,diac,4
5_1398895200,8_1430431200,0.2988372093023256,1398895200,diac,1
22_1398895200,0_1430431200,0.11483870967741935,1398895200,diac,7
9_1398895200,3_1430431200,0.14411027568922305,1398895200,diac,5
0_1430431200,3_1462053600,0.11736334405144695,1430431200,diac,7
1_1430431200,7_1462053600,0.29521829521829523,1430431200,diac,0
3_1430431200,12_1462053600,0.11189801699716714,1430431200,diac,5
8_1430431200,6_1462053600,0.270996640537514,1430431200,diac,1
10_1430431200,2_1462053600,0.3268156424581006,1430431200,diac,4
2_1462053600,2_1493589600,0.33540372670807456,1462053600,diac,4
6_1462053600,9_1493589600,0.16578947368421051,1462053600,diac,1
6_1462053600,273_1493589600,0.14347202295552366,1462053600,diac,1
7_1462053600,18_1493589600,0.302,1462053600,diac,0
25_1462053600,14_1493589600,0.10979228486646884,1462053600,diac,8
9_1462053600,1_1493589600,0.11483253588516747,1462053600,diac,9
10_1462053600,114_1493589600,0.11967213114754098,1462053600,diac,10
15_1462053600,3_1493589600,0.1261904761904762,1462053600,diac,11
16_1462053600,22_1493589600,0.10714285714285714,1462053600,diac,12
2_1493589600,14_1525125600,0.36904761904761907,1493589600,diac,4
22_1493589600,46_1525125600,0.14893617021276595,1493589600,diac,12
114_1493589600,8_1525125600,0.12162162162162163,1493589600,diac,10
9_1493589600,21_1525125600,0.23208191126279865,1493589600,diac,1
14_1493589600,25_1525125600,0.23580786026200873,1493589600,diac,8
273_1493589600,21_1525125600,0.1636029411764706,1493589600,diac,1
17_1493589600,567_1525125600,0.1111111111111111,1493589600,diac,13
18_1493589600,4_1525125600,0.39853747714808047,1493589600,diac,0
24_1493589600,2_1525125600,0.11278195488721804,1493589600,diac,14
48_1493589600,44_1525125600,0.1452991452991453,1493589600,diac,15
131_1493589600,34_1525125600,0.145985401459854,1493589600,diac,16
2_1525125600,10_1556661600,0.17578125,1525125600,diac,14
